================ Training Loss (Sun Apr 11 22:14:29 2021) ================
(epoch: 1, iters: 100, time: 0.042, data: 0.174) G_GAN: 1.231 G_L1: 4.171 D_real: 0.615 D_fake: 0.545 
(epoch: 1, iters: 200, time: 0.042, data: 0.002) G_GAN: 0.287 G_L1: 4.821 D_real: 0.829 D_fake: 0.145 
(epoch: 1, iters: 300, time: 0.042, data: 0.001) G_GAN: 1.675 G_L1: 4.185 D_real: 0.881 D_fake: 0.018 
(epoch: 1, iters: 400, time: 0.183, data: 0.001) G_GAN: 3.350 G_L1: 4.725 D_real: 0.045 D_fake: 2.043 
(epoch: 1, iters: 500, time: 0.041, data: 0.001) G_GAN: 4.969 G_L1: 4.210 D_real: 0.063 D_fake: 0.349 
(epoch: 1, iters: 600, time: 0.049, data: 0.001) G_GAN: 8.304 G_L1: 4.147 D_real: 0.005 D_fake: 0.796 
(epoch: 1, iters: 700, time: 0.049, data: 0.001) G_GAN: 6.851 G_L1: 4.539 D_real: 0.023 D_fake: 0.002 
(epoch: 1, iters: 800, time: 0.113, data: 0.002) G_GAN: 0.412 G_L1: 4.407 D_real: 3.368 D_fake: 0.026 
(epoch: 1, iters: 900, time: 0.049, data: 0.001) G_GAN: 5.964 G_L1: 3.574 D_real: 0.045 D_fake: 0.004 
(epoch: 1, iters: 1000, time: 0.049, data: 0.002) G_GAN: 1.976 G_L1: 3.529 D_real: 1.014 D_fake: 0.244 
(epoch: 1, iters: 1100, time: 0.049, data: 0.001) G_GAN: 4.347 G_L1: 4.674 D_real: 0.070 D_fake: 0.018 
(epoch: 1, iters: 1200, time: 0.116, data: 0.001) G_GAN: 1.012 G_L1: 3.273 D_real: 0.589 D_fake: 3.025 
(epoch: 1, iters: 1300, time: 0.049, data: 0.001) G_GAN: 3.255 G_L1: 3.159 D_real: 0.009 D_fake: 0.238 
(epoch: 1, iters: 1400, time: 0.049, data: 0.001) G_GAN: 6.621 G_L1: 4.132 D_real: 0.005 D_fake: 0.002 
(epoch: 1, iters: 1500, time: 0.049, data: 0.001) G_GAN: 4.573 G_L1: 4.534 D_real: 0.004 D_fake: 0.016 
(epoch: 1, iters: 1600, time: 0.114, data: 0.001) G_GAN: 7.355 G_L1: 4.348 D_real: 0.003 D_fake: 0.001 
(epoch: 1, iters: 1700, time: 0.047, data: 0.001) G_GAN: 8.082 G_L1: 3.607 D_real: 0.003 D_fake: 0.000 
(epoch: 1, iters: 1800, time: 0.043, data: 0.001) G_GAN: 6.451 G_L1: 4.074 D_real: 0.002 D_fake: 0.002 
(epoch: 1, iters: 1900, time: 0.042, data: 0.001) G_GAN: 7.602 G_L1: 5.137 D_real: 0.001 D_fake: 0.001 
(epoch: 1, iters: 2000, time: 0.180, data: 0.002) G_GAN: 7.674 G_L1: 3.603 D_real: 0.001 D_fake: 0.001 
(epoch: 1, iters: 2100, time: 0.042, data: 0.002) G_GAN: 6.294 G_L1: 3.050 D_real: 0.001 D_fake: 0.003 
(epoch: 1, iters: 2200, time: 0.043, data: 0.001) G_GAN: 8.164 G_L1: 3.196 D_real: 0.001 D_fake: 0.000 
(epoch: 1, iters: 2300, time: 0.045, data: 0.001) G_GAN: 7.853 G_L1: 4.276 D_real: 0.001 D_fake: 0.001 
(epoch: 1, iters: 2400, time: 0.107, data: 0.002) G_GAN: 7.037 G_L1: 3.689 D_real: 0.001 D_fake: 0.002 
(epoch: 1, iters: 2500, time: 0.046, data: 0.002) G_GAN: 7.339 G_L1: 4.351 D_real: 0.001 D_fake: 0.001 
(epoch: 1, iters: 2600, time: 0.042, data: 0.002) G_GAN: 8.151 G_L1: 3.951 D_real: 0.001 D_fake: 0.000 
(epoch: 1, iters: 2700, time: 0.046, data: 0.001) G_GAN: 7.785 G_L1: 4.483 D_real: 0.001 D_fake: 0.001 
(epoch: 1, iters: 2800, time: 0.104, data: 0.002) G_GAN: 7.404 G_L1: 4.100 D_real: 0.001 D_fake: 0.002 
(epoch: 1, iters: 2900, time: 0.041, data: 0.001) G_GAN: 7.195 G_L1: 5.049 D_real: 0.001 D_fake: 0.002 
(epoch: 1, iters: 3000, time: 0.047, data: 0.001) G_GAN: 10.175 G_L1: 3.980 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 3100, time: 0.051, data: 0.001) G_GAN: 10.439 G_L1: 3.583 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 3200, time: 0.109, data: 0.001) G_GAN: 10.181 G_L1: 3.444 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 3300, time: 0.043, data: 0.002) G_GAN: 9.953 G_L1: 6.871 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 3400, time: 0.044, data: 0.001) G_GAN: 11.024 G_L1: 3.681 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 3500, time: 0.046, data: 0.002) G_GAN: 10.529 G_L1: 2.494 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 3600, time: 0.119, data: 0.002) G_GAN: 1.587 G_L1: 2.980 D_real: 0.498 D_fake: 1.300 
(epoch: 1, iters: 3700, time: 0.047, data: 0.001) G_GAN: 3.488 G_L1: 4.210 D_real: 3.019 D_fake: 0.066 
(epoch: 1, iters: 3800, time: 0.047, data: 0.002) G_GAN: 0.668 G_L1: 2.608 D_real: 0.654 D_fake: 0.664 
(epoch: 1, iters: 3900, time: 0.047, data: 0.001) G_GAN: 1.272 G_L1: 3.056 D_real: 0.437 D_fake: 0.651 
(epoch: 1, iters: 4000, time: 0.174, data: 0.001) G_GAN: 0.434 G_L1: 3.313 D_real: 0.040 D_fake: 3.501 
(epoch: 1, iters: 4100, time: 0.045, data: 0.001) G_GAN: 0.772 G_L1: 2.727 D_real: 1.536 D_fake: 0.244 
(epoch: 1, iters: 4200, time: 0.045, data: 0.001) G_GAN: 0.452 G_L1: 2.148 D_real: 0.958 D_fake: 0.173 
(epoch: 1, iters: 4300, time: 0.050, data: 0.001) G_GAN: 1.612 G_L1: 3.976 D_real: 0.213 D_fake: 0.700 
(epoch: 1, iters: 4400, time: 0.111, data: 0.001) G_GAN: 0.609 G_L1: 3.985 D_real: 0.814 D_fake: 0.839 
(epoch: 1, iters: 4500, time: 0.049, data: 0.002) G_GAN: 2.271 G_L1: 3.353 D_real: 0.011 D_fake: 0.259 
