================ Training Loss (Fri Apr  9 14:47:09 2021) ================
(epoch: 1, iters: 100, time: 0.037, data: 0.144) G_GAN: 1.370 G_L1: 21.761 D_real: 0.739 D_fake: 0.110 
(epoch: 1, iters: 200, time: 0.036, data: 0.002) G_GAN: 0.354 G_L1: 17.020 D_real: 0.655 D_fake: 0.156 
(epoch: 1, iters: 300, time: 0.037, data: 0.001) G_GAN: 2.964 G_L1: 22.747 D_real: 0.053 D_fake: 0.105 
(epoch: 1, iters: 400, time: 0.260, data: 0.001) G_GAN: 4.658 G_L1: 24.463 D_real: 0.065 D_fake: 0.012 
(epoch: 1, iters: 500, time: 0.037, data: 0.001) G_GAN: 4.981 G_L1: 12.966 D_real: 0.044 D_fake: 0.010 
(epoch: 1, iters: 600, time: 0.037, data: 0.001) G_GAN: 0.526 G_L1: 17.388 D_real: 2.077 D_fake: 0.026 
(epoch: 1, iters: 700, time: 0.037, data: 0.001) G_GAN: 5.224 G_L1: 17.961 D_real: 0.017 D_fake: 0.354 
(epoch: 1, iters: 800, time: 0.123, data: 0.001) G_GAN: 4.726 G_L1: 24.655 D_real: 0.006 D_fake: 0.010 
(epoch: 1, iters: 900, time: 0.042, data: 0.001) G_GAN: 4.652 G_L1: 21.510 D_real: 0.009 D_fake: 0.007 
(epoch: 1, iters: 1000, time: 0.038, data: 0.002) G_GAN: 2.501 G_L1: 15.340 D_real: 0.124 D_fake: 0.114 
(epoch: 1, iters: 1100, time: 0.038, data: 0.002) G_GAN: 5.224 G_L1: 15.452 D_real: 0.014 D_fake: 0.006 
(epoch: 1, iters: 1200, time: 0.150, data: 0.001) G_GAN: 6.450 G_L1: 12.863 D_real: 0.011 D_fake: 0.002 
(epoch: 1, iters: 1300, time: 0.037, data: 0.002) G_GAN: 6.507 G_L1: 16.788 D_real: 0.006 D_fake: 0.002 
(epoch: 1, iters: 1400, time: 0.039, data: 0.001) G_GAN: 7.408 G_L1: 11.410 D_real: 0.003 D_fake: 0.001 
(epoch: 1, iters: 1500, time: 0.037, data: 0.001) G_GAN: 7.182 G_L1: 19.142 D_real: 0.028 D_fake: 0.001 
(epoch: 1, iters: 1600, time: 0.125, data: 0.001) G_GAN: 2.786 G_L1: 10.915 D_real: 3.178 D_fake: 0.023 
(epoch: 1, iters: 1700, time: 0.038, data: 0.002) G_GAN: 3.210 G_L1: 15.730 D_real: 0.019 D_fake: 0.061 
(epoch: 1, iters: 1800, time: 0.036, data: 0.002) G_GAN: 4.721 G_L1: 13.261 D_real: 0.115 D_fake: 0.008 
(epoch: 1, iters: 1900, time: 0.043, data: 0.001) G_GAN: 5.314 G_L1: 13.533 D_real: 0.071 D_fake: 0.004 
(epoch: 1, iters: 2000, time: 0.222, data: 0.002) G_GAN: 7.362 G_L1: 13.779 D_real: 0.010 D_fake: 0.001 
(epoch: 1, iters: 2100, time: 0.041, data: 0.002) G_GAN: 7.324 G_L1: 10.738 D_real: 0.001 D_fake: 0.001 
(epoch: 1, iters: 2200, time: 0.038, data: 0.002) G_GAN: 7.002 G_L1: 14.620 D_real: 0.002 D_fake: 0.001 
(epoch: 1, iters: 2300, time: 0.042, data: 0.002) G_GAN: 7.934 G_L1: 16.339 D_real: 0.001 D_fake: 0.000 
(epoch: 1, iters: 2400, time: 0.107, data: 0.001) G_GAN: 7.852 G_L1: 16.923 D_real: 0.001 D_fake: 0.000 
(epoch: 1, iters: 2500, time: 0.041, data: 0.001) G_GAN: 7.620 G_L1: 16.013 D_real: 0.001 D_fake: 0.001 
(epoch: 1, iters: 2600, time: 0.041, data: 0.001) G_GAN: 8.488 G_L1: 11.337 D_real: 0.001 D_fake: 0.000 
(epoch: 1, iters: 2700, time: 0.041, data: 0.001) G_GAN: 8.367 G_L1: 11.549 D_real: 0.001 D_fake: 0.000 
(epoch: 1, iters: 2800, time: 0.109, data: 0.001) G_GAN: 8.239 G_L1: 16.681 D_real: 0.001 D_fake: 0.000 
(epoch: 1, iters: 2900, time: 0.041, data: 0.001) G_GAN: 8.561 G_L1: 11.445 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 3000, time: 0.041, data: 0.001) G_GAN: 8.429 G_L1: 15.351 D_real: 0.001 D_fake: 0.000 
(epoch: 1, iters: 3100, time: 0.041, data: 0.001) G_GAN: 8.290 G_L1: 19.105 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 3200, time: 0.110, data: 0.001) G_GAN: 8.050 G_L1: 10.975 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 3300, time: 0.042, data: 0.001) G_GAN: 7.050 G_L1: 12.111 D_real: 0.000 D_fake: 0.001 
(epoch: 1, iters: 3400, time: 0.042, data: 0.001) G_GAN: 8.820 G_L1: 10.558 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 3500, time: 0.039, data: 0.001) G_GAN: 8.246 G_L1: 21.253 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 3600, time: 0.137, data: 0.002) G_GAN: 7.293 G_L1: 12.235 D_real: 0.000 D_fake: 0.001 
(epoch: 1, iters: 3700, time: 0.037, data: 0.001) G_GAN: 8.139 G_L1: 13.601 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 3800, time: 0.037, data: 0.001) G_GAN: 8.925 G_L1: 14.113 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 3900, time: 0.036, data: 0.002) G_GAN: 8.621 G_L1: 16.477 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 4000, time: 0.217, data: 0.001) G_GAN: 8.661 G_L1: 12.653 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 4100, time: 0.036, data: 0.002) G_GAN: 8.502 G_L1: 9.818 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 4200, time: 0.037, data: 0.002) G_GAN: 8.880 G_L1: 20.086 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 4300, time: 0.038, data: 0.002) G_GAN: 8.514 G_L1: 14.961 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 4400, time: 0.136, data: 0.001) G_GAN: 9.195 G_L1: 13.238 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 4500, time: 0.038, data: 0.002) G_GAN: 8.508 G_L1: 11.284 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 4600, time: 0.041, data: 0.002) G_GAN: 9.049 G_L1: 13.680 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 4700, time: 0.038, data: 0.002) G_GAN: 8.612 G_L1: 18.350 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 4800, time: 0.136, data: 0.002) G_GAN: 8.896 G_L1: 12.035 D_real: 0.000 D_fake: 0.000 
(epoch: 1, iters: 4900, time: 0.037, data: 0.002) G_GAN: 9.109 G_L1: 14.333 D_real: 0.000 D_fake: 0.000 
